region,transportation_type,variable,value,pred_group_1,pred_group_2,pred_group_3,pred_group_4,pred_group_5,pred_group_6,pred_group_7,pred_group_8,pred_group_9,pred_group_10,pred_group_11,pred_group_12,pred_group_13,pred_group_14,pred_group_15,pred_group_16,pred_group_17,pred_group_18,pred_group_19,pred_group_20,pred_group_21,pred_group_22,pred_group_24,pred_group_25,pred_group_26,pred_group_27,pred_group_28,pred_group_29
Italy,walking,2021-08-18,236.6,220.1498309,215.418413932341,194.817388501712,157.071546667467,163.542806921666,222,95.1629815125812,214.755770524866,163.108448437965,182.8206548,224.328745747986,209.530601995756,221.156508805605,119.859863,187.0940917,193.843803918269,188.61073255619,244.369878139916,136.019324583863,191.513495011398,192.636486268389,221.502997311758,185.249239934215,224.97011583576,213.8269286,181.869383785689,134.6611,164.235092035818
Italy,walking,2021-08-19,227.87,219.9172884,219.70686707924,197.596108486236,160.201863192773,169.044673267842,222,95.1646502035393,212.573190708814,165.612892543665,182.8206548,223.234338105486,211.486640461832,223.949236876633,115.0764001,186.9622152,196.96033163938,191.428086363195,231.078974664829,135.037514850094,197.130670111187,193.388978552679,211.512701936778,185.249239934215,224.270364897377,210.552231,181.211290994083,116.3205,168.398228992781
Italy,walking,2021-08-20,222.15,217.3360443,214.951952816052,204.162672526483,169.700031649251,172.686122309639,218,95.1798835368727,219.906749013813,173.444938458118,181.0404365,229.277869358498,219.736919890365,234.84991078372,116.7914381,186.6852476,216.362267878273,194.2454401702,238.689735056047,141.967001632788,212.403617134557,199.61108079935,223.318305543822,198.354417416106,227.197654433585,211.8319079,183.308232944679,119.4365,187.224435696545
Italy,walking,2021-08-21,225.02,224.3238655,215.64739121328,207.523906256745,171.646639755234,174.24995205437,216,97.1030141402518,234.078134762214,176.681086762187,182.0999728,241.233156558802,226.196737445397,247.088559456801,118.5064762,187.0808771,218.823339826857,197.062793977205,241.956344836015,131.578001392496,193.642158817555,206.237373113389,239.352291403497,198.354417416106,227.89021147668,212.4234898,184.033567345146,122.5525,192.191574464203
Italy,walking,2021-08-22,188.81,218.5016989,215.966087046428,191.486698018024,155.539180896336,181.484660181446,229,95.4946731637176,215.86015033743,160.016172311737,191.9596093,221.485589888199,210.374102976803,231.329616099842,120.2215142,187.0212764,203.472211339255,180.158671135175,164.175893049223,130.570084948052,200.493979070178,193.155647916806,222.800103971706,185.249239934215,210.314750994006,214.6640482,181.756278386593,124.9578,172.806080116457
Italy,walking,2021-08-23,202.54,221.0189968,216.827765422842,193.596062091667,158.767570751564,189.167641736206,210,95.0264100058228,227.421140635585,161.664869683098,179.2563184,220.594580503358,207.43020683096,234.105894130902,109.931286,187.0636172,205.06479719527,182.97602494218,196.977097879927,135.307246065924,213.956862475202,191.237937665923,231.841761421481,185.249239934215,212.267122778037,214.7589471,177.596318210461,128.0738,175.118205977569
Italy,walking,2021-08-24,200.28,222.6175326,218.575704375749,194.616868597452,160.872604211714,172.312679273075,225,94.9654828128404,234.09045157418,163.109687295008,179.7392167,223.049495545641,212.614869689491,245.146284876232,111.646324,187.1062276,205.776299365537,185.793378749185,217.202552367284,135.132766627872,216.228607228342,190.309161656437,235.373813036184,185.249239934215,219.281982343647,216.6756536,176.497243264415,131.1898,176.231543329586
Italy,walking,2021-08-25,205.02,220.1498309,218.272923369863,194.817388501712,162.328761236668,164.939799173584,228,94.8787526450296,232.627931872082,167.041243580759,181.8997238,224.230936773193,213.983068426434,251.4367134011,113.3613621,187.0940917,206.61152078623,188.61073255619,226.722224534777,135.665103294539,217.773983823106,191.33948500342,239.586351259191,185.249239934215,223.314988274681,215.4727917,174.501199619203,134.3058,177.214082215949
Italy,walking,2021-08-26,197.75,219.9172884,201.06566725793,197.596108486236,165.822366082371,170.584530405921,222,95.0824783760237,236.176761105611,169.545687686459,182.8206548,223.178915120161,215.944581151991,270.802618694546,115.0764001,186.9622152,209.719831544069,191.428086363195,228.81720678319,136.250000865968,220.711619230705,192.866842510121,233.903747442079,185.249239934215,226.444642973685,215.0571022,176.426785911742,115.9652,181.473173231621
Italy,walking,2021-08-27,201.64,217.3360443,198.033089401794,204.162672526483,175.74913756477,174.327897543969,218,95.2466485514623,233.376351918288,177.377733600912,181.0404365,229.266242353451,224.193110309773,276.099125713773,116.7914381,186.6852476,214.569470136969,194.2454401702,224.697222832795,141.91461325905,230.26054956087,199.696058723401,235.391830269104,198.354417416106,232.545985513537,215.2103945,179.957486689645,119.0812,191.082624671714
Italy,walking,2021-08-28,211.81,224.3238655,197.844895994979,207.523906256745,178.21291355241,175.989762530807,216,97.422953577248,243.121918646813,180.613881904982,182.0999728,241.266782428882,230.733777352975,252.039294003382,118.5064762,187.0808771,219.618973750393,197.062793977205,236.444777728593,134.401998424243,211.779043152008,206.469691888586,243.123764533691,198.354417416106,230.198056738062,215.0711808,182.383689509241,122.1972,196.137809569239
Italy,walking,2021-08-29,178.09,218.5016989,197.077322020841,191.486698018024,161.248208548813,183.100067375791,229,95.4506229310128,224.274532539883,163.948967454532,191.9596093,221.565973992579,214.931273085664,200.930347409644,120.2215142,187.0212764,204.265605824124,180.158671135175,176.060818297094,134.35368420202,217.54604976059,193.124432864801,224.242788876428,185.249239934215,211.472903495984,214.5087181,184.52519530931,125.3132,177.207505405712
Italy,walking,2021-08-30,176.98,221.0189968,196.790585688969,193.596062091667,163.82435194029,191.080922593641,210,94.9149582548995,234.692298997464,165.597664825892,179.2563184,220.723278277724,212.033249644645,167.111795452411,109.931286,187.0636172,205.792035108602,182.97602494218,234.468058706058,136.053513310412,227.734495668628,191.304023454322,229.494264571716,185.249239934215,211.514650805819,214.6246957,174.366942212591,128.4291,179.473133629358
Italy,walking,2021-08-31,177.81,222.6175326,195.622791428267,194.616868597452,165.186143325301,203.722335794049,225,95.0753749215661,237.350411797615,167.042482437803,179.7392167,223.228114168016,217.236805985535,141.243281820785,111.646324,187.1062276,206.530434713913,185.793378749185,229.102496438023,135.712782643745,225.202065712449,190.379641248254,231.253197116891,185.249239934215,216.771832709008,214.4191238,177.150337205047,131.5451,180.857938348742
Italy,walking,2021-09-01,184.9,220.1498309,194.853279929165,189.614360644634,165.788358932382,195.86099766546,228,94.6753742977591,232.402584229462,168.352175295024,181.8997238,224.461136885166,218.596530715474,107.051252869695,113.3613621,187.0940917,173.497020044477,199.110453089192,208.190156731701,133.487641961206,220.028596511871,191.475867176855,231.107791841234,185.249239934215,221.794392346476,214.3222488,174.44113502152,125.6685,156.438679102781
Mexico,driving,2021-08-18,109.07,117.4674464,126.806007997261,129.323312697269,139.905621375526,127.722291483219,113,107.512869414242,125.737408448012,142.809594099798,121.3248431,59.1918917564857,122.834202921923,110.970038039542,100.0654419,125.421941,129.191582724195,146.57374073462,132.543258922201,105.859678070028,126.231450218241,120.592606010983,130.346214683074,129.021152313428,119.821313186546,130.6395037,139.017810712965,159.0433,152.324107203953
Mexico,driving,2021-08-19,111.13,120.8177657,145.82981093606,132.102032681792,141.777349212859,128.540256493804,113,107.536479950197,130.268163081968,145.422616281713,121.3248431,63.9210189364707,127.60788498938,117.880677205799,99.30915363,125.670845,131.84386704446,149.391094541625,145.538778513931,108.212419238095,145.790660757064,123.170628002415,130.049080184591,129.021152313428,121.957994172414,135.1977591,139.020429049684,126.6013,156.167017113936
Mexico,driving,2021-08-20,133.88,140.5846912,126.733722806719,138.66859672204,149.945441958809,131.046937031812,117,107.455517433388,150.3643347316,153.363240272381,124.2451989,87.2020810907137,148.802415713223,136.918145929305,104.4642101,127.013294,136.874177122704,152.20844834863,169.106332007191,118.904157357143,161.017468644796,140.676334740965,150.18901981895,154.017166907348,137.682280713518,135.6991046,142.216369653807,132.1332,165.977696289558
Mexico,driving,2021-08-21,143.68,151.1538831,146.974792377467,142.029830452302,150.511923271372,133.614947642364,142,109.983599442662,163.132399121624,156.707966652665,144.5977816,100.163901286607,163.053708933623,143.271045660865,109.6192666,133.8438705,141.977073932925,155.025802155635,183.603613586022,105.502152909091,128.934631517059,148.593665555382,164.190186363895,154.017166907348,144.75947273113,136.2669734,153.355901176049,137.6651,171.332677334081
Mexico,driving,2021-08-22,103.22,118.446865,126.510371953652,125.992622213581,132.818140363091,151.076175233373,153,107.034037567056,128.015653419708,140.151630278429,152.5902198,63.6919932314331,120.728185394471,110.381445437728,114.7743232,138.0589156,126.649597579829,138.121679313605,134.072597662122,101.89338520671,121.419512232726,117.839293696176,128.736724239057,129.021152313428,126.940856341449,136.7111772,156.12632781905,141.6982,152.498858635641
Mexico,driving,2021-08-23,103.85,118.3977937,126.122188699268,128.101986287223,134.450631221178,166.503717002572,115,107.158689948008,123.293207255871,141.908905726005,121.1266739,62.9881898951662,123.038074943206,111.982616522788,83.84398411,125.0914293,128.383784173966,140.93903312061,137.354968474015,107.462108119048,118.977671264649,121.828076130611,123.266386654295,129.021152313428,124.943205723708,137.1565278,141.05603416522,147.2301,154.278155134723
Mexico,driving,2021-08-24,102.38,116.9594747,128.155409939963,129.122792793009,134.787323569299,127.149456198861,113,107.260963735418,122.784418950381,143.46230141413,121.3500557,56.9140430428747,122.666391661885,123.429756691528,88.99904061,125.2587254,129.370794745972,143.756386927615,133.474085784661,107.799576819841,119.093029727262,119.666823604623,125.791606894032,129.021152313428,126.659275235597,139.7726867,139.489588213096,152.762,155.221120091728
Mexico,driving,2021-08-25,104.29,117.4674464,126.846176394234,129.323312697269,135.110393107814,128.715008921302,110,107.264390051208,123.669386805596,149.022528843102,121.1862153,59.19733713669,125.387042537166,136.807114656673,94.15409712,125.421941,130.081467843902,146.57374073462,132.171489724701,108.051200486508,120.565159486466,120.144694997112,128.303979795573,129.021152313428,126.194998515488,141.0420513,139.831579257852,158.2939,156.60102594455
Mexico,driving,2021-08-26,110.11,120.8177657,146.791926696649,132.102032681792,137.375484171718,129.558564199707,113,107.218540427147,124.875236523219,151.635551025017,121.3248431,63.9265752457678,130.324514904059,172.499998377314,99.30915363,125.670845,133.170441937163,149.391094541625,140.700468105612,110.10773855,138.424482805757,122.89957820598,125.128365615999,129.021152313428,128.027848017204,133.2396009,139.834197594919,125.8519,160.688835037224
Mexico,driving,2021-08-27,134.26,140.5846912,126.55854534835,138.66859672204,145.966873198721,132.07726783662,117,107.291421128902,145.570998530773,159.576175015684,124.2451989,87.2077505888656,151.688940404149,194.563969907878,104.4642101,127.013294,137.820919089829,152.20844834863,171.112784642427,119.897899690476,153.019474204813,140.382032212046,146.133956695975,154.017166907348,138.995605505575,132.580981,143.030138204528,131.3838,169.463462781332
Mexico,driving,2021-08-28,147.46,151.1538831,147.684177582501,142.029830452302,146.903298024138,134.655409082574,142,109.129765345462,157.097550467164,162.920901395969,144.5977816,100.16968627941,166.178970177878,188.344514968052,109.6192666,133.8438705,142.879570294642,155.025802155635,184.81258586644,105.333845409091,120.751103663735,148.04768965221,158.30605719875,154.017166907348,141.946557356692,130.5074164,154.169669723853,136.9157,141.860414932098
Mexico,driving,2021-08-29,102.42,147.3383609,126.609839105137,125.992622213581,129.932352388679,152.111795124254,153,106.22440684019,123.365406550815,146.364565021733,152.5902198,63.6978960716551,124.02025914317,140.722564899646,114.7743232,138.0589156,127.521562934964,138.121679313605,137.570419505981,103.604368873377,114.87177215071,117.478948815585,124.601952541634,129.021152313428,125.82549183184,129.8567997,156.940096364146,142.4476,153.325503643001
Mexico,driving,2021-08-30,100.98,145.9532526,125.410571518353,128.101986287223,132.091409921027,167.616303350776,115,106.096376779744,120.178764747579,148.121840469309,121.1266739,62.9942129835042,126.57298176241,123.378750601045,83.84398411,125.0914293,126.647202024127,140.93903312061,130.499090881666,106.49649818254,112.129066188025,121.843889535618,121.24897333905,129.021152313428,125.843919794973,128.9313664,141.869802715802,147.9795,154.262819528044
Mexico,driving,2021-08-31,101.47,145.6211579,127.130469290687,129.122792793009,132.986691761203,119.204091773624,113,107.793735968881,117.794796454452,149.675236157434,121.3500557,56.9201888289307,125.673440744239,113.799976588216,88.99904061,125.2587254,127.895154797518,143.756386927615,132.881914016914,108.102327238095,111.978660572068,120.043419273664,121.605266819549,129.021152313428,129.095021612216,134.3843163,140.303356763468,153.5114,169.571002303469
Mexico,driving,2021-09-01,105.24,146.6666331,125.929224165126,124.120284840191,133.120858068808,120.800028137333,110,105.9362359419,120.317122274265,151.09350709087,121.1862153,59.2036081199675,128.42007508762,104.323457641964,94.15409712,125.421941,131.214140780785,157.073461267621,138.111477099984,108.620301403175,115.912868870477,120.907304611096,125.385333432402,129.021152313428,130.948294128422,134.3506646,140.645347808573,143.197,157.389287422182
Mexico,walking,2021-08-18,128.45,135.5445205,137.68698543076,124.867439256984,136.496637187292,136.733149901147,131,108.195673934505,146.202670582061,138.816786993383,133.9820828,87.4260710153911,137.409518711397,129.378546350025,100.0654419,152.1358373,133.237557453437,140.100074067952,153.438357493953,132.123766305197,146.965166131544,124.592562287868,151.523134274684,143.457805682414,138.69032824393,140.9080652,187.963613865244,203.0291,152.324107203953
Mexico,walking,2021-08-19,129.96,139.1302003,136.572322918174,127.646159241507,138.368365024624,137.580428743524,131,108.269178956676,153.143243756862,141.429809175297,133.9820828,91.9813350043754,142.183200778854,136.052854530104,99.30915363,151.8324404,135.889841773702,142.917427874957,161.474473798612,132.900839987737,164.146187065604,127.1705842793,152.126418218288,143.457805682414,141.951113186987,145.9015167,189.127354731256,161.1219,156.167017113936
Mexico,walking,2021-08-20,153.71,162.8139429,138.424181389385,134.212723281754,146.536457770575,140.098174356641,140,108.290631644545,168.656247209552,149.370433165965,135.2195972,113.748513099611,163.377731502697,153.36408793529,104.4642101,151.5338979,140.920151851946,145.734781681962,186.362487932158,141.333673111143,179.663994606937,144.67629101785,168.329088178969,166.872870953857,158.442144713411,146.5034144,191.854862703073,168.3171,165.977696289558
Mexico,walking,2021-08-21,160.63,170.4283816,137.440873598704,137.573957012017,147.102939083137,142.669894621996,163,111.439245206287,182.660777115505,152.715159546249,153.3592743,128.621750615619,177.629024723097,158.756161018834,109.6192666,152.2717591,146.023048662167,148.552135488967,205.878458701404,132.245236868687,142.800215140179,152.593621832268,182.914742105955,166.872870953857,166.151783424991,147.3044272,200.574390161976,175.5122,171.332677334081
Mexico,walking,2021-08-22,116.29,135.6376661,153.258059427921,121.536748773295,129.409156174856,160.074291402108,176,108.018550086484,140.339445736972,136.158823172014,160.6278054,84.350447503736,135.303501183945,122.953423941631,114.7743232,152.086215,130.695572309071,131.648012646937,145.740273552737,129.765582757576,140.410899818573,121.839249973061,141.237290170596,143.457805682414,145.632066380744,147.7609403,201.93911348351,180.18,152.498858635641
Mexico,walking,2021-08-23,121.1,135.6752591,138.146332286144,123.646112846938,131.041647032943,175.472317048084,123,108.181589748138,145.116241808952,137.916098619589,130.226829,92.0769495118305,137.61339073268,131.22544642927,83.84398411,152.2148553,132.429758903208,134.465366453942,151.474787519177,132.34822649254,139.664976020686,125.828032407496,145.279840144651,143.457805682414,143.312156232687,148.1946444,192.030447143039,187.3752,154.278155134723
Mexico,walking,2021-08-24,122.2,133.8015565,156.828833906351,124.666919352724,131.378339381064,136.161599211439,134,108.295303604612,142.982767656348,139.469494307714,133.0809926,87.3636911251626,137.241707451359,144.476374626603,88.99904061,152.2067647,133.416769475214,137.282720260947,152.920063670248,135.06936232107,138.67771975187,123.666779881509,146.894843098072,143.457805682414,145.594382556404,151.2392948,190.80600769246,194.5703,155.221120091728
Mexico,walking,2021-08-25,122.09,135.5445205,137.9008216967,124.867439256984,131.701408919579,137.738987246327,132,108.308064130927,145.487580162537,145.029721736686,133.6778253,88.4088090317886,139.962358326639,156.253146192083,94.15409712,152.1358373,134.127442573144,140.100074067952,153.732036226184,136.122697987737,140.650519184038,124.144651273997,150.737433003202,143.457805682414,144.765069539616,151.9929517,189.05439748071,201.7654,156.60102594455
Mexico,walking,2021-08-26,126.46,139.1302003,135.832710224356,127.646159241507,133.966499983484,138.604924904887,131,107.941668695304,145.548073599672,147.642743918601,133.9820828,92.9840926029635,144.899830693533,191.717279914313,99.30915363,151.8324404,137.216416666405,142.917427874957,164.49626930023,137.091168209959,157.670913168718,126.899534482866,144.170927996721,143.457805682414,146.795465241646,144.412411,190.218138345423,159.8583,160.688835037224
Mexico,walking,2021-08-27,150.08,162.8139429,137.19420483318,134.212723281754,142.557889010486,141.133598547025,140,108.039747893299,167.79556337538,155.583367909269,135.2195972,114.771698103904,166.264256193622,212.080158627563,104.4642101,151.5338979,141.866893819071,145.734781681962,188.312712271905,144.605665626294,174.363305277393,144.381988488931,168.54590043282,166.872870953857,158.487897027566,144.3118084,192.945646321372,167.0534,169.463462781332
Mexico,walking,2021-08-28,165.78,170.4283816,136.172701252455,137.573957012017,143.494313835904,143.707779889523,163,110.25305396743,177.153302265182,158.928094289553,153.3592743,129.665779156997,180.754285967352,204.210403717976,109.6192666,152.2717591,146.925545023884,148.552135488967,209.58989087713,133.639879808081,133.654518209848,152.047645929096,178.423415290471,166.872870953857,162.000745242087,141.949914,201.665173778858,174.2485,141.860414932098
Mexico,walking,2021-08-29,109.54,135.6376661,154.314205747698,121.536748773295,126.523368200444,161.145807376062,176,106.586627177758,133.341309622531,142.371757915317,160.6278054,85.4157441906876,138.595574932644,149.863240031477,114.7743232,152.086215,131.567537664206,131.648012646937,149.147072359585,128.924553090909,132.567904878325,121.47890509247,134.30645208485,143.457805682414,144.921392074401,140.6851373,203.029897098196,181.4437,153.325503643001
Mexico,walking,2021-08-30,115.79,135.6752591,136.347572167489,123.646112846938,128.682425732793,176.651150518306,123,106.438536925165,142.073976394526,144.129033362893,130.226829,93.1639476026417,141.148297551883,135.600906945057,83.84398411,152.2148553,130.693176753368,134.465366453942,158.043582568375,128.662791159207,134.336796756671,125.843845812503,143.816084601986,143.457805682414,144.373108976805,139.6684273,193.121230761857,188.6388,154.262819528044
Mexico,walking,2021-08-31,119.12,133.8015565,156.319609715158,124.666919352724,129.577707572968,128.233913644965,134,106.860921424529,140.324788207514,145.682429051018,133.0809926,88.4728327041233,140.248756533712,125.593051737912,88.99904061,152.2067647,131.94112952676,137.282720260947,158.022000620326,128.781831825874,131.93903508861,124.043375550549,145.024259425412,143.457805682414,147.641450724669,144.7352197,191.896791308266,195.834,169.571002303469
Mexico,walking,2021-09-01,121.81,135.5445205,135.976780512027,119.664411399905,129.711873880573,129.825452883915,132,107.40982016858,140.13364034444,147.100699984454,133.6778253,89.5405451889894,142.995390877094,110.985010838041,94.15409712,152.1358373,135.260115510026,150.599794600954,154.83129732799,127.172402825874,136.557159593382,124.907260887981,146.366812471406,143.457805682414,149.2453517991,144.5691117,190.145181095218,182.7073,157.389287422182
Russia,driving,2021-08-18,166.66,169.1700766,168.331120566891,185.781277461112,159.936658708745,172.03329654161,167,107.680509167706,174.788258492224,159.908935752232,153.6287511,198.8252872866,190.158552848457,168.670192290531,138.0436857,171.3765349,220.72179030137,205.126346500104,179.314514944172,135.102794468864,164.354222609972,185.145733148305,175.626835838936,159.020795395252,171.434597534042,172.4208944,148.997786031634,130.1124,158.024790126486
Russia,driving,2021-08-19,170.46,170.8417747,173.101199303379,188.559997445636,162.28071759579,171.657436062483,167,107.973438219027,176.568115614584,162.424994667363,153.6287511,198.606160840924,194.3037369176,172.562399503432,134.316084,170.9399329,223.792405976503,207.943700307109,178.957170707685,135.917938885836,175.237692028659,187.007177109843,176.755514095469,159.020795395252,176.626894796087,170.2289486,148.863444530345,122.9206,161.977436992981
Russia,driving,2021-08-20,187.58,181.8824845,168.500466556704,195.126561485883,170.930613137226,172.203546461098,171,107.889819797975,183.967932523763,170.268655391248,154.3444282,206.745660860954,207.439468939109,181.047998661027,135.7024287,171.6948055,228.54425503836,210.761054114114,194.631910005751,145.024180331966,167.673920916236,194.092023479482,182.328958693353,165.54160540737,188.001328806063,170.6720076,148.75350958111,124.2021,170.992369882686
Russia,driving,2021-08-21,168.29,170.5961649,169.578543941368,198.487795216145,171.951689995776,175.129907930952,185,112.025107050739,177.256914437447,173.516418504749,158.4629237,199.446826251164,199.034743233748,170.082943451179,137.0887734,175.8853682,233.592122084915,213.578407921119,174.056691655462,131.17863836715,166.971721411866,187.10575821754,177.308049091271,165.54160540737,181.565110902159,171.1218964,148.532462501684,125.4837,175.725143537499
Russia,driving,2021-08-22,166.28,167.5211925,168.554570883836,182.450586977424,154.868114832658,184.37501262835,171,108.087253190754,176.740477761198,156.86311886373,156.2983993,195.059475643803,193.386903671687,167.329008764275,138.475118,171.4907859,218.263813828314,196.674285079089,179.54384956928,129.531139623932,166.942120984881,182.772830963159,177.337593366934,159.020795395252,163.737060561115,170.9763341,150.3813271014,125.7705,156.199667056458
Russia,driving,2021-08-23,163.44,170.1201905,168.817181907582,184.559951051067,157.040131687813,176.416913277361,166,108.276263877192,176.886594176176,158.523431044522,151.0711764,196.242764714346,198.557741206779,173.339128753414,130.15705,170.3401153,211.675297434957,199.491638886094,175.377539529817,131.873843212885,166.800641208553,188.935686592365,177.516203040135,159.020795395252,166.640438356906,170.5540293,147.497456321529,127.0521,157.150297312628
Russia,driving,2021-08-24,166.61,170.6293828,168.52751396135,185.580757556852,157.981868393834,170.248748403491,167,108.406310118784,177.464606113749,159.979863465864,152.2230068,199.302863013568,204.859399625401,179.534023912863,131.5433947,170.7195917,212.638749966565,202.308992693099,177.186387179048,132.671441197802,167.328185213354,186.647566399122,180.925536277643,159.020795395252,171.880878714311,170.4423238,148.826168154241,128.3336,158.148774491633
Russia,driving,2021-08-25,169.52,169.1700766,169.057293618306,185.781277461112,158.129697679314,172.819558894097,170,108.351496083697,178.79859231856,164.085641893086,153.3992296,198.369927073988,207.735804349035,188.673566633967,132.9297393,171.3765349,213.602970161102,205.126346500104,182.324627129909,132.827574428571,170.10142570409,185.688017360391,177.610962275359,159.020795395252,174.120032600374,170.4231437,148.80218666809,129.6151,159.519327935111
Russia,driving,2021-08-26,172.61,170.8417747,174.69772897152,188.559997445636,160.170984256809,172.477378276887,167,108.175504002469,179.73122479957,166.601700808217,153.6287511,198.153975968964,212.245751563506,212.441197288212,134.316084,170.9399329,216.710068068779,207.943700307109,181.69625209517,132.184245095238,180.309636273598,187.931442109218,178.793230839025,159.020795395252,179.853216141142,171.0936509,149.007478449028,122.4233,163.319495815054
Russia,driving,2021-08-27,184.92,181.8824845,169.137705267095,195.126561485883,168.453847225571,172.857481450584,171,108.377412713924,187.033766839176,174.445361532101,154.3444282,206.296629187201,225.720988066194,223.358362581835,135.7024287,171.6948055,221.556876436725,210.761054114114,196.7875284524,143.647499454546,168.194120325973,194.867257712251,185.408159786513,165.54160540737,190.765091212271,171.1552688,148.844970654002,123.7048,172.382311093971
Russia,driving,2021-08-28,174.2,170.5961649,169.612112393749,198.487795216145,169.020431090179,175.818469176119,185,112.389593456143,174.705210433424,177.693124645602,158.4629237,199.000925787579,217.348709065166,192.923553765161,137.0887734,175.8853682,226.664067990239,213.578407921119,175.968968752583,136.778799833333,163.960567136271,187.440144278275,175.411832370178,165.54160540737,187.485776101134,172.9134393,148.190185466167,124.9863,177.168763583358
Russia,driving,2021-08-29,172.7,170.5913908,168.761331892117,182.450586977424,151.3877540531,185.084314750624,171,108.327268500024,175.461124260979,161.039825004583,156.2983993,194.616684555674,211.364489931084,167.655338446603,138.475118,171.4907859,211.182163390985,196.674285079089,182.617050337638,134.1791005,166.657011693006,182.878207211536,175.278400448121,159.020795395252,168.309873029913,171.9407072,149.215670687333,126.2679,157.547634262642
Russia,driving,2021-08-30,171.73,169.9215852,169.495986529405,184.559951051067,152.849494663694,177.256712377659,166,108.384234568604,177.812108517516,162.700137185375,151.0711764,195.80306131922,216.723281663336,148.257416969713,130.15705,170.3401153,212.555996622676,199.491638886094,178.819309617212,135.755570531136,169.311603744016,188.873876744765,178.325107845544,159.020795395252,169.081769823218,172.2840278,146.248172494663,127.5494,158.562250511674
Russia,driving,2021-08-31,173.46,170.2964541,170.185143158767,185.580757556852,152.893085506362,174.204538862256,167,108.356612511729,179.704577059023,164.156569606717,152.2230068,198.86622578019,223.207497874734,128.273383841593,131.5433947,170.7195917,213.520150837806,202.308992693099,186.158928223852,136.668478095238,168.37358595023,186.463354591558,183.885134853683,159.020795395252,173.6856919222,172.2525328,148.097006462996,128.8309,169.206891413018
Russia,driving,2021-09-01,153.43,170.1186833,170.349063478224,180.578249604034,153.337768091518,177.119964994551,170,106.473054587748,137.441199400335,165.47787727337,153.3992296,197.936334621245,226.13332106718,103.851172890606,132.9297393,171.3765349,203.49495588895,215.626067033106,181.025463366489,130.349618635198,169.726281898991,185.610269642232,140.762137896671,159.020795395252,177.224482869377,172.0665741,148.130950601012,126.7652,170.552062473694
Russia,walking,2021-08-18,202.36,198.8019875,190.806003142818,181.325404020827,156.52767452051,185.784070149398,196,108.400505739636,198.789225047251,155.916128645816,167.7607696,272.642353794972,211.735000216878,190.239537246054,138.0436857,188.104302,226.856573694872,198.652679833435,210.204832964992,149.988048311939,188.022642335641,190.570129801205,196.648711240958,182.916404404553,201.110665240278,193.3011016,135.070398223107,163.1557,158.024790126486
Russia,walking,2021-08-19,206.29,200.3491119,183.458357536201,184.10412400535,158.871733407556,185.536308892993,196,108.885516025294,204.196362216483,158.432187560948,167.7607696,272.687504974181,215.880184286021,189.913594030325,134.316084,187.9791676,229.927189370005,201.47003364044,205.904183418212,152.610973420635,192.295146478373,192.431573762743,198.601082724342,182.916404404553,205.264524506491,187.3743972,135.086387472887,155.6928,161.977436992981
Russia,walking,2021-08-20,219.07,204.3310363,192.840466138987,190.670688045598,167.521628948992,186.032183567906,200,108.755328055369,202.005777704415,166.275848284832,167.7783592,279.606678463613,229.01591630753,192.827573969193,135.7024287,188.0835361,234.679038431861,204.287387447445,204.688925726416,154.145305595238,182.563769041568,199.516420132382,201.616003445239,186.545022298296,215.74866279062,187.4152127,135.067941416784,157.0941,170.992369882686
Russia,walking,2021-08-21,196.31,199.889595,190.798652963335,194.03192177586,168.542705807541,188.900482831962,212,111.804942138431,194.368182842954,169.523611398333,169.8623834,277.03244142248,220.611190602169,186.251194405019,137.0887734,188.2396844,239.726905478417,207.10474125445,179.889323218507,144.822385952381,172.17707210587,192.53015487044,197.750634339286,186.545022298296,209.061703992789,187.6370342,134.982580679968,158.4955,175.725143537499
Russia,walking,2021-08-22,190.83,193.3692813,191.358808553213,177.994713537138,151.459130644424,198.15129237621,200,109.086959590563,188.71414285636,152.870311757314,166.8431668,267.092033544009,214.963351040108,183.08626756349,138.475118,188.0865027,224.398597221816,190.20061841242,178.207908696951,148.456697333333,183.601479259742,188.197227616059,194.520993000001,182.916404404553,188.893114163042,187.4334339,135.97885505802,158.0066,156.199667056458
Russia,walking,2021-08-23,209.35,199.7880469,192.749913004275,180.104077610781,153.631147499579,190.13563976176,184,109.224101605322,201.182525490806,154.530623938106,159.9942645,272.031539567731,220.1341885752,198.780309950286,130.15705,188.1167075,217.810080828459,193.017972219425,218.201479492181,152.212984293651,192.233463108922,194.360083245266,203.787188046421,182.916404404553,193.347799879462,186.3481627,135.48262719793,159.4079,157.150297312628
Russia,walking,2021-08-24,210.69,201.2412289,184.898484280798,181.124884116567,154.5728842056,183.920253482209,205,109.267192127081,207.374885080405,155.987056359448,164.4009813,274.169727829086,226.435846993822,207.690569656086,131.5433947,188.1342371,218.773533360066,195.83532602643,217.026587291568,151.58336518254,198.296703609755,192.071963052022,207.218999892629,182.916404404553,200.438621516819,186.3048778,135.244424279049,160.8092,158.148774491633
Russia,walking,2021-08-25,215.11,198.8019875,192.606431795906,181.325404020827,154.720713491079,186.587172432843,205,109.226167565677,210.088497867372,160.09283478667,166.5519005,272.687098462952,229.312251717457,216.343243200611,132.9297393,188.104302,219.737753554604,198.652679833435,212.803006576542,148.643641166667,198.973214137019,191.112414013292,205.556912060605,182.916404404553,202.598451262019,186.3611231,135.329744918781,162.2106,159.519327935111
